name,LONDD,LATDD,pptcon,MAP,tmax_jan_a,MAT,altitude,tmin_july_,summer_rainfall
PRREPE,19.00267,-34.32617,37,972,25.6,16.1,183,7.5,74
PRREPE,19.00167,-34.3405,37,972,25.6,16.1,183,7.5,74
PRREPE,19.27533,-33.36433,53,894,27.3,14.2,700,1.9,44
PRREPE,19.271,-33.35983,52,821,27.3,14.2,700,2,39
PRREPE,19.2715,-33.3635,52,821,27.3,14.2,700,2,39
PRREPE,19.26933,-33.354,53,839,27.1,14.1,703,2.1,40
PRREPE,19.26567,-33.34917,53,839,27.1,14.1,703,2.1,40
PRREPE,19.26717,-33.34633,53,839,27.1,14.1,703,2.1,40
PRREPE,19.26933,-33.34867,53,839,27.1,14.1,703,2.1,40
PRREPE,19.2715,-33.34867,53,839,27.1,14.1,703,2.1,40
PRREPE,19.24467,-33.41717,52,670,29.3,15.8,360,3.8,33
PRREPE,20.50283,-34.43567,19,407,26.6,16.8,75,6.3,41
PRREPE,20.5,-34.43333,19,407,26.6,16.8,75,6.3,41
PRREPE,19.38717,-33.9725,45,476,25.2,14.7,1037,6,24
PRREPE,19.38817,-33.97433,45,476,25.2,14.7,1037,6,24
PRREPE,19.38917,-33.9775,44,421,25.2,14.7,1037,6,23
PRREPE,19.3925,-33.97833,43,417,24.9,14.1,1231,5.5,23
PRREPE,19.39683,-33.97967,43,417,24.9,14.1,1231,5.5,23
PRREPE,19.39683,-33.97967,43,417,24.9,14.1,1231,5.5,23
PRREPE,19.399,-33.98283,43,417,24.9,14.1,1231,5.5,23
PRREPE,19.401,-33.98517,43,417,24.9,14.1,1231,5.5,23
PRREPE,19.401,-33.98733,43,417,24.9,14.1,1231,5.5,23
PRREPE,19.401,-33.98967,43,417,24.9,14.1,1231,5.5,23
PRREPE,19.39783,-33.98883,43,417,24.9,14.1,1231,5.5,23
PRREPE,19.39517,-33.987,43,417,24.9,14.1,1231,5.5,23
PRREPE,19.38867,-33.98467,44,421,25.2,14.7,1037,6,23
PRREPE,19.38167,-33.984,44,421,25.2,14.7,1037,6,23
PRREPE,19.37633,-33.98467,44,421,25.2,14.7,1037,6,23
PRREPE,19.37417,-33.99833,44,489,26,15.6,671,6.7,26
PRREPE,19.272,-33.36667,52,821,27.3,14.2,700,2,39
PRREPE,19.26617,-33.372,52,821,27.3,14.2,700,2,39
PRREPE,19.26283,-33.377,52,768,27.4,14.4,700,2.4,35
PRREPE,19.28083,-33.36167,53,894,27.3,14.2,700,1.9,44
PRREPE,19.28367,-33.36133,53,894,27.3,14.2,700,1.9,44
PRREPE,19.28367,-33.3585,53,894,27.3,14.2,700,1.9,44
PRREPE,19.25267,-33.29233,53,813,25.6,13.5,780,2.2,38
PRREPE,19.2555,-33.2865,53,760,25.1,13.4,860,2.3,34
PRREPE,19.25817,-33.287,53,760,25.1,13.4,860,2.3,34
PRREPE,19.30483,-33.23517,54,755,22.8,12,1154,1.4,36
PRREPE,19.32583,-33.2735,55,608,28.2,14.9,525,2.6,20
PRREPE,19.28117,-33.97983,47,568,26.6,16.3,415,7.1,26
PRREPE,19.27,-33.97717,48,644,26.5,16.2,415,7,30
PRREPE,19.27,-33.96983,48,697,26.4,16.1,415,7,32
PRREPE,19.27683,-33.97717,47,568,26.6,16.3,415,7.1,26
PRREPE,19.29833,-33.94867,48,695,26.6,16.5,421,7.4,32
PRREPE,19.29567,-33.95233,48,695,26.6,16.5,421,7.4,32
PRREPE,19.29467,-33.95667,48,695,26.6,16.5,421,7.4,32
PRREPE,19.16133,-33.937,46,944,26.9,15.5,667,5.3,55
PRREPE,18.87983,-33.95983,44,771,28.2,17.6,259,8.4,44
PRREPE,18.8825,-33.96167,44,771,28.2,17.6,259,8.4,44
PRREPE,18.88383,-33.96717,44,771,28.2,17.6,259,8.4,44
PRREPE,18.88517,-33.9725,44,771,28.2,17.6,259,8.4,44
PRREPE,18.886,-33.9765,44,865,27.7,17.5,259,8.7,52
PRREPE,18.892,-33.9765,44,992,27.5,16.5,808,7.2,59
PRREPE,18.89567,-33.97567,44,992,27.5,16.5,808,7.2,59
PRREPE,18.39567,-33.9495,42,1389,22.2,13.8,732,6.2,102
PRREPE,18.41467,-33.95383,43,1073,22.5,14.4,610,7,77
PRREPE,19.2355,-34.41133,,614,23.4,16.1,25,8.9,56
PRREPE,19.23867,-34.40717,33,616,25,16.5,155,8.5,57
PRREPE,19.24517,-34.4045,33,681,25,16.5,139,8.4,61
PRREPE,19.249,-34.40267,33,681,25,16.5,139,8.4,61
PRREPE,19.25383,-34.4005,33,681,25,16.5,139,8.4,61
PRREPE,19.258,-34.39917,33,681,25,16.5,139,8.4,61
PRREPE,19.2625,-34.39817,33,653,24.7,16.2,86,8,59
PRREPE,19.2635,-34.39417,33,653,24.7,16.2,86,8,59
PRREPE,19.2635,-34.39183,33,653,24.7,16.2,86,8,59
PRREPE,19.26567,-34.38783,33,634,24.9,15.3,511,6.7,58
PRREPE,19.24783,-34.39933,33,681,25,16.5,139,8.4,61
PRREPE,19.243,-34.40233,33,681,25,16.5,139,8.4,61
PRREPE,19.23767,-34.40367,33,616,25,16.5,155,8.5,57
PRREPE,19.2315,-34.40767,33,616,25,16.5,155,8.5,57
PRREPE,19.22667,-34.41133,,614,23.4,16.1,25,8.9,56
PRREPE,19.2205,-34.41583,33,618,23.3,16.1,25,9,56
PRREPE,19.226,-34.41283,,614,23.4,16.1,25,8.9,56
PRREPE,19.23033,-34.41583,,614,23.4,16.1,25,8.9,56
PRREPE,19.41933,-34.31183,37,472,27.3,16.6,152,6.5,31
PRREPE,19.42467,-34.31083,37,472,27.3,16.6,152,6.5,31
PRREPE,19.43183,-34.3125,37,469,27.5,16.6,152,6.4,31
PRREPE,19.43833,-34.313,37,469,27.5,16.6,152,6.4,31
PRREPE,19.44367,-34.31433,37,467,27.1,16.6,210,7,30
PRREPE,19.441,-34.31933,37,469,27.5,16.6,152,6.4,31
PRREPE,19.43983,-34.31933,37,469,27.5,16.6,152,6.4,31
PRREPE,19.43383,-34.31717,37,469,27.5,16.6,152,6.4,31
PRREPE,19.13767,-34.39883,35,583,23.2,16,30,8.9,48
PRREPE,19.14,-34.40083,35,583,23.2,16,30,8.9,48
PRREPE,19.16567,-34.4085,,644,22.7,15.9,0,9.1,56
PRREPE,19.27317,-34.395,33,653,24.7,16.2,86,8,59
PRREPE,19.27617,-34.39317,33,611,24.6,16.1,86,7.9,59
PRREPE,19.12433,-34.3685,35,482,23.3,16,24,8.5,38
PRREPE,19.12283,-34.35633,35,522,,,,,42
PRREPE,19.14083,-34.373,35,516,23.5,16.1,24,8.4,41
PRREPE,19.14,-34.37833,35,561,23.4,16,24,8.5,45
PRREPE,19.13817,-34.38333,35,561,23.4,16,24,8.5,45
PRREPE,19.45817,-34.35067,36,467,27.1,16.4,244,6.8,33
PRREPE,19.45067,-34.35367,36,467,27.1,16.4,244,6.8,33
PRREPE,19.447,-34.3545,36,467,27.1,16.4,244,6.8,33
PRREPE,19.44317,-34.35683,36,467,27.1,16.4,244,6.8,33
PRREPE,19.43833,-34.359,36,506,26.7,16,440,6.5,37
PRREPE,19.357,-34.40583,34,652,23.4,15.6,0,7.8,59
PRREPE,19.1535,-34.37517,35,586,25.1,16.4,177,8.1,48
PRREPE,19.15483,-34.3775,35,586,25.1,16.4,177,8.1,48
PRREPE,19.156,-34.381,35,586,25.1,16.4,177,8.1,48
PRREPE,19.15383,-34.39783,34,587,23.6,16.1,55,8.8,50
PRREPE,19.15483,-34.4005,34,587,23.6,16.1,55,8.8,50
PRREPE,19.15767,-34.40267,34,587,23.6,16.1,55,8.8,50
PRREPE,19.1615,-34.4045,34,633,23,15.9,14,8.9,55
PRREPE,18.441,-33.946,46,1073,22.9,14.8,610,7.2,72
PRREPE,18.435,-33.95017,46,1073,22.9,14.8,610,7.2,72
PRREPE,19.9115,-34.755,28,477,25.2,17,21,8.7,46
PRREPE,19.93933,-34.75533,28,470,25.1,17,21,8.8,44
PRREPE,19.94533,-34.75633,28,464,25.2,17,30,8.7,44
PRREPE,20.02783,-34.7405,28,428,25.1,16.8,9,7.8,41
PRREPE,20.02067,-34.74183,28,443,25,16.8,6,8.3,43
PRREPE,19.99083,-34.75367,28,453,25.1,17,27,8.7,44
PRREPE,19.9865,-34.75133,28,453,25.1,17,27,8.7,44
PRREPE,19.961,-34.75533,28,459,25.1,17,27,8.8,44
PRREPE,19.955,-34.75533,28,464,25.2,17,30,8.7,44
PRREPE,19.933,-34.73383,28,470,25,17,17,8.9,45
PRREPE,19.9315,-34.73783,28,470,25,17,17,8.9,45
PRREPE,19.92433,-34.75233,28,477,25.2,17,21,8.7,46
PRREPE,19.882,-34.45783,32,364,28,16.9,152,5.8,35
PRREPE,19.88383,-34.46133,31,369,28,16.9,167,6,37
PRREPE,19.88383,-34.464,31,369,28,16.9,167,6,37
PRREPE,19.03817,-33.7595,49,864,28.6,16.2,721,5.4,45
PRREPE,19.2695,-33.355,53,839,27.1,14.1,703,2.1,40
PRREPE,19.26883,-33.35083,53,839,27.1,14.1,703,2.1,40
PRREPE,19.27117,-33.35183,53,839,27.1,14.1,703,2.1,40
PRREPE,19.265,-33.34767,53,839,27.1,14.1,703,2.1,40
PRREPE,19.72583,-33.28983,48,330,27.3,14.1,911,2.8,15
PRREPE,19.714,-33.29283,48,339,26.4,13.6,937,2.5,15
PRREPE,19.707,-33.30233,49,360,23.7,11.9,1254,1.4,15
PRREPE,19.7065,-33.30767,49,360,23.7,11.9,1254,1.4,15
PRREPE,19.71183,-33.31833,49,357,24.9,12.6,1071,1.9,15
PRREPE,19.71767,-33.309,49,357,24.9,12.6,1071,1.9,15
PRREPE,19.72983,-33.29367,48,305,27,14,937,2.7,12
PRREPE,19.04033,-33.763,49,864,28.6,16.2,721,5.4,45
PRREPE,19.03867,-33.76083,49,864,28.6,16.2,721,5.4,45
PRREPE,19.149,-33.14817,52,868,23,13.1,700,4,43
PRREPE,19.15583,-33.15717,52,868,23,13.1,700,4,43
PRREPE,18.83767,-31.73667,61,242,29,16.7,730,5.4,5
PRREPE,18.83283,-31.71267,61,247,29.1,16.7,730,5.5,5
PRREPE,18.80533,-31.69183,61,246,28.9,16.5,865,5.3,4
PRREPE,18.79983,-31.68867,61,236,30.2,17.6,573,6,3
PRREPE,18.79417,-31.6925,61,246,28.9,16.5,865,5.3,4
PRREPE,18.79617,-31.69733,61,246,28.9,16.5,865,5.3,4
PRREPE,18.81017,-31.71483,61,241,29.1,16.7,730,5.4,5
PRREPE,18.63067,-32.7375,52,446,31.2,18.3,165,7.5,16
PRREPE,18.6495,-32.7245,52,447,30.3,17.9,253,7.8,18
PRREPE,18.63333,-32.72167,52,408,31.7,18.5,165,7.4,15
PRREPE,18.643,-32.72433,52,447,30.3,17.9,253,7.8,18
PRREPE,18.64467,-32.7265,51,472,29.8,17.6,253,7.8,18
PRREPE,19.27467,-33.36733,52,821,27.3,14.2,700,2,39
PRREPE,19.27167,-33.3835,52,768,27.4,14.4,700,2.4,35
PRREPE,19.26767,-33.38467,52,768,27.4,14.4,700,2.4,35
PRREPE,19.2635,-33.3835,52,768,27.4,14.4,700,2.4,35
PRREPE,19.26183,-33.3835,52,768,27.4,14.4,700,2.4,35
PRREPE,19.25867,-33.382,52,768,27.4,14.4,700,2.4,35
PRREPE,19.2555,-33.37817,52,726,26.2,13.7,890,2.2,33
PRREPE,19.25433,-33.373,52,777,25.8,13.3,890,1.5,38
PRREPE,19.26033,-33.3685,52,821,27.3,14.2,700,2,39
PRREPE,19.26283,-33.3685,52,821,27.3,14.2,700,2,39
PRREPE,19.7765,-34.669,29,525,26.6,17,79,7.3,50
PRREPE,19.2295,-32.72833,54,457,27,14.5,809,3.1,15
PRREPE,19.2225,-32.72383,54,428,25.3,13.8,809,2.9,14
PRREPE,19.215,-32.7235,54,428,25.3,13.8,809,2.9,14
PRREPE,19.19733,-32.74467,54,479,20.5,10.9,1359,1,19
PRREPE,19.19683,-32.755,54,479,20.5,10.9,1359,1,19
PRREPE,19.20317,-32.787,53,514,22.1,11.6,1286,1.3,19
PRREPE,19.2045,-32.7905,53,514,22.1,11.6,1286,1.3,19
PRREPE,19.21667,-32.78533,54,466,26,13.9,849,2.7,15
PRREPE,19.21833,-32.78017,54,466,26,13.9,849,2.7,15
PRREPE,19.21833,-32.77483,54,460,25.9,13.9,849,2.7,15
PRREPE,19.21983,-32.7685,54,460,25.9,13.9,849,2.7,15
PRREPE,19.2225,-32.764,54,460,25.9,13.9,849,2.7,15
PRREPE,19.221,-32.75367,54,452,25.8,13.8,881,2.6,15
PRREPE,19.22633,-32.75267,54,445,26.8,14.4,881,2.9,15
PRREPE,19.22683,-32.746,54,445,26.8,14.4,881,2.9,15
PRREPE,19.20317,-32.72117,54,436,22.4,12.1,1125,1.8,14
PRREPE,19.215,-32.71483,54,428,25.3,13.8,809,2.9,14
PRREPE,19.21983,-32.71583,54,428,25.3,13.8,809,2.9,14
PRREPE,19.22433,-32.71583,54,428,25.3,13.8,809,2.9,14
PRREPE,19.25267,-32.80717,54,439,27.7,14.9,844,3.3,14
PRREPE,18.62767,-33.8395,50,587,28.4,17.2,191,6.9,38
PRREPE,18.9645,-34.31983,38,1045,26.1,15.9,158,6.8,83
PRREPE,18.96283,-34.31667,38,1045,26.1,15.9,158,6.8,83
PRREPE,18.9565,-34.31433,38,956,25.4,15.2,366,6.1,76
PRREPE,19.28767,-33.57167,53,618,29.7,17,230,5.9,25
PRREPE,19.286,-33.5675,53,618,29.7,17,230,5.9,25
PRREPE,19.28067,-33.568,53,618,29.7,17,230,5.9,25
PRREPE,19.2775,-33.57067,53,618,29.7,17,230,5.9,25
PRREPE,19.27467,-33.5725,52,646,29.9,17.1,230,6,26
PRREPE,19.60433,-34.19467,33,446,27.8,16.4,390,6.7,32
PRREPE,21.4435,-34.1865,9,477,27.8,17.4,174,6.3,67
PRREPE,21.64833,-34.20533,10,393,27.5,17.3,222,5.9,47
PRREPE,21.6795,-34.19933,10,354,26.1,17,179,7.1,42
PRREPE,19.05483,-33.71267,48,824,29.7,17.4,271,6.3,44
PRREPE,19.0565,-33.70833,48,787,29.7,17.4,320,6.3,41
PRREPE,19.0645,-33.709,48,875,28.5,15.8,870,4.9,43
PRREPE,19.071,-33.696,48,821,28.8,16.2,732,5.2,43
PRREPE,19.07583,-33.695,48,837,27.9,15.6,732,4.9,42
PRREPE,19.08017,-33.69767,48,837,27.9,15.6,732,4.9,42
PRREPE,19.08333,-33.70017,48,837,27.9,15.6,732,4.9,42
PRREPE,19.08717,-33.69917,48,837,27.9,15.6,732,4.9,42
PRREPE,19.092,-33.695,48,844,26.8,14.8,884,4.3,42
PRREPE,19.09617,-33.69233,48,844,26.8,14.8,884,4.3,42
PRREPE,19.101,-33.69367,48,844,26.8,14.8,884,4.3,42
PRREPE,19.10317,-33.69683,48,844,26.8,14.8,884,4.3,42
PRREPE,19.10883,-33.69767,48,861,22.9,13.2,913,3.7,41
PRREPE,19.11167,-33.69483,48,861,22.9,13.2,913,3.7,41
PRREPE,19.11017,-33.69183,48,861,22.9,13.2,913,3.7,41
PRREPE,19.10967,-33.68917,48,857,20,11.4,1280,2.6,42
PRREPE,19.10883,-33.68567,48,857,20,11.4,1280,2.6,42
PRREPE,19.114,-33.69183,48,861,22.9,13.2,913,3.7,41
PRREPE,19.11667,-33.68917,48,857,20,11.4,1280,2.6,42
PRREPE,19.11833,-33.68467,48,857,20,11.4,1280,2.6,42
PRREPE,19.12467,-33.6675,48,842,19.5,11.1,1280,2.4,42
PRREPE,19.12583,-33.66667,48,833,18.9,10.9,1280,2.3,38
PRREPE,19.128,-33.6675,48,833,18.9,10.9,1280,2.3,38
PRREPE,19.12317,-33.6635,48,842,19.5,11.1,1280,2.4,42
PRREPE,19.11917,-33.66083,48,842,19.5,11.1,1280,2.4,42
PRREPE,19.11017,-33.65367,47,834,21,12,1003,3,41
PRREPE,19.11017,-33.6455,47,834,21,12,1003,3,41
PRREPE,19.10583,-33.634,46,785,27.2,15.7,450,5.1,41
PRREPE,19.1065,-33.6315,46,785,27.2,15.7,450,5.1,41
PRREPE,19.10317,-33.62967,46,785,27.2,15.7,450,5.1,41
PRREPE,19.10033,-33.61433,45,764,27.9,16.1,450,5.4,42
PRREPE,19.10317,-33.609,45,764,27.9,16.1,450,5.4,42
PRREPE,19.10433,-33.5995,44,766,28.1,16.2,585,5.5,44
PRREPE,19.101,-33.591,42,734,28.3,16,792,5.2,42
PRREPE,19.10167,-33.58867,42,734,28.3,16,792,5.2,42
PRREPE,19.10483,-33.58967,42,734,28.3,16,792,5.2,42
PRREPE,19.10767,-33.58783,42,734,28.3,16,792,5.2,42
PRREPE,19.10767,-33.58783,42,734,28.3,16,792,5.2,42
PRREPE,19.10767,-33.58417,42,734,28.3,16,792,5.2,42
PRREPE,19.10767,-33.58017,42,734,28.3,16,792,5.2,42
PRREPE,19.1065,-33.578,42,734,28.3,16,792,5.2,42
PRREPE,19.1065,-33.56333,40,720,28.7,16.2,792,5.3,43
PRREPE,19.11467,-33.55367,39,733,27.9,16.2,455,5.5,42
PRREPE,18.99783,-34.2495,41,1176,25.9,15.9,180,6.9,79
PRREPE,18.90817,-34.1275,41,844,26.1,15.8,82,6.5,54
PRREPE,18.43433,-33.98333,45,1295,24.6,16.2,175,8.2,80
PRREPE,19.5065,-33.96717,38,323,25.8,13.5,1270,3,25
PRREPE,19.50167,-33.9695,38,323,25.8,13.5,1270,3,25
PRREPE,19.5195,-33.95267,38,351,20.5,11.5,1240,2.2,26
PRREPE,19.51767,-33.9505,38,351,20.5,11.5,1240,2.2,26
PRREPE,19.5195,-33.946,38,351,20.5,11.5,1240,2.2,26
PRREPE,19.521,-33.93783,40,344,23.7,13.6,920,3.9,24
PRREPE,19.52317,-33.93333,40,344,23.7,13.6,920,3.9,24
PRREPE,19.51833,-33.92433,41,331,22.4,12.9,920,2.7,18
PRREPE,19.26933,-33.35283,53,839,27.1,14.1,703,2.1,40
PRREPE,19.26833,-33.3465,53,839,27.1,14.1,703,2.1,40
PRREPE,19.25,-33.341,52,831,23.8,12.3,1108,1.2,38
PRREPE,19.24683,-33.341,52,831,23.8,12.3,1108,1.2,38
PRREPE,19.25217,-33.36133,52,777,25.8,13.3,890,1.5,38
PRREPE,19.25433,-33.36433,52,777,25.8,13.3,890,1.5,38
PRREPE,19.25383,-33.36933,52,777,25.8,13.3,890,1.5,38
PRREPE,19.25383,-33.3735,52,777,25.8,13.3,890,1.5,38
PRREPE,19.258,-33.378,52,726,26.2,13.7,890,2.2,33
PRREPE,19.26283,-33.378,52,768,27.4,14.4,700,2.4,35
PRREPE,19.26617,-33.37483,52,821,27.3,14.2,700,2,39
PRREPE,19.06733,-33.2725,50,551,30,17.6,176,6.4,30
PRREPE,19.06733,-33.27033,50,551,30,17.6,176,6.4,30
PRREPE,19.06917,-33.268,50,551,30,17.6,176,6.4,30
PRREPE,19.07367,-33.26933,50,551,30,17.6,176,6.4,30
PRREPE,18.428,-33.992,46,1127,24.6,16.5,88,8.8,70
PRREPE,18.797,-33.6175,49,555,29.6,17.9,250,7.3,25
PRREPE,19.08433,-34.1055,45,1436,24.7,13.4,945,3.7,76
PRREPE,19.135,-34.105,46,749,25.5,14.1,792,4.3,37
PRREPE,19.13917,-34.097,46,749,25.5,14.1,792,4.3,37
PRREPE,19.14083,-34.08333,48,668,26.5,15.3,366,5.3,32
PRREPE,19.60433,-34.19317,33,446,27.8,16.4,390,6.7,32
PRREPE,19.6,-34.19417,33,446,27.8,16.4,390,6.7,32
PRREPE,19.595,-34.19417,33,446,27.8,16.4,390,6.7,32
PRREPE,19.58017,-34.19417,34,461,27.8,16.4,369,6.7,34
PRREPE,19.57417,-34.19233,34,467,27.8,16.4,369,6.7,33
PRREPE,19.56767,-34.19283,34,467,27.8,16.4,369,6.7,33
PRREPE,19.55533,-34.1905,34,480,27.3,15.8,591,6,37
PRREPE,19.53917,-34.18833,35,469,27.2,15.6,585,5.9,32
PRREPE,19.542,-34.20467,35,469,27.7,16.3,381,6.6,33
PRREPE,19.58533,-34.1995,34,461,27.8,16.4,369,6.7,34
PRREPE,19.029,-33.19283,51,566,30,17.6,160,6.9,30
PRREPE,20.608,-34.41583,18,409,28.5,17.3,180,6.3,42
PRREPE,20.6005,-34.41483,18,409,28.5,17.3,180,6.3,42
PRREPE,20.03367,-34.53867,25,462,27.1,16.8,113,6.2,50
PRREPE,20.0325,-34.54283,25,476,27,16.9,107,6.6,51
PRREPE,20.036,-34.5455,25,476,27,16.9,107,6.6,51
PRREPE,20.04167,-34.54683,25,476,26.2,16.9,58,7.2,44
PRREPE,20.03917,-34.54283,25,476,27,16.9,107,6.6,51
PRREPE,20.036,-34.54033,25,462,27.1,16.8,113,6.2,50
PRREPE,18.799,-33.97033,45,766,26.4,16.2,82,6.7,43
PRREPE,20.48717,-34.02883,10,691,27.8,17.2,137,6.8,101
PRREPE,20.96667,-34.01133,7,663,28.8,17.7,134,6.4,100
PRREPE,20.963,-34.019,7,663,28.8,17.7,134,6.4,100
PRREPE,19.40483,-34.21667,39,455,27.2,16.6,219,6.8,31
PRREPE,18.921,-33.92167,45,1047,27.9,16.5,541,7.1,61
PRREPE,18.89733,-34,44,958,27.8,16.8,484,7.3,56
PRREPE,18.847,-33.9905,44,538,27.5,16.8,158,7.1,31
PRREPE,18.8075,-33.97967,45,736,26.2,16.2,82,6.8,42
PRREPE,19.5565,-34.01433,31,463,29.3,16.9,305,5.7,49
PRREPE,19.5565,-34.01333,31,463,29.3,16.9,305,5.7,49
PRREPE,19.55533,-34.0125,31,463,29.3,16.9,305,5.7,49
PRREPE,19.55433,-34.01033,31,463,29.3,16.9,305,5.7,49
PRREPE,19.55333,-34.0115,31,463,29.3,16.9,305,5.7,49
PRREPE,19.55867,-34.019,29,461,28.9,16.8,338,5.7,50
PRREPE,18.83067,-34.2775,40,929,25.4,15.3,366,6.4,66
PRREPE,18.8275,-34.28383,40,929,25.4,15.3,366,6.4,66
PRREPE,18.84417,-34.272,40,980,25,14.8,472,6,68
PRREPE,19.18717,-34.4075,34,661,23.2,16,14,8.9,59
PRREPE,19.19033,-34.40533,34,661,23.2,16,14,8.9,59
PRREPE,19.19267,-34.404,34,643,23.3,16,23,8.9,59
PRREPE,19.19483,-34.40133,34,643,23.3,16,23,8.9,59
PRREPE,19.19133,-34.39867,34,661,23.2,16,14,8.9,59
PRREPE,19.17917,-34.40083,34,661,23.2,16,14,8.9,59
PRREPE,19.18933,-34.40317,34,661,23.2,16,14,8.9,59
PRREPE,19.39133,-33.93517,46,557,26.7,16,645,6.8,23
PRREPE,19.38983,-33.94183,45,529,25.6,15,943,6.3,23
PRREPE,19.4025,-33.95533,45,473,25.6,14.9,944,6.1,23
PRREPE,19.4065,-33.969,44,440,24.9,14.1,1231,5.5,23
PRREPE,19.41083,-33.98517,42,434,24.7,13.9,1341,5.2,26
PRREPE,19.40917,-33.9765,42,434,24.7,13.9,1341,5.2,26
PRREPE,19.415,-33.97033,43,439,24.7,13.9,1341,5.2,22
PRREPE,19.417,-33.968,43,439,24.7,13.9,1341,5.2,22
PRREPE,19.42367,-33.95983,43,439,24.7,13.9,1341,5.2,22
PRREPE,19.426,-33.94917,44,408,26.2,15.2,853,5.9,19
PRREPE,19.19783,-34.34633,35,653,24.9,16.2,98,7.9,57
PRREPE,19.20167,-34.34317,35,653,24.9,16.2,98,7.9,57
PRREPE,19.206,-34.342,35,653,24.9,16.2,98,7.9,57
PRREPE,19.21717,-34.342,35,619,25.3,16.2,192,7.9,53
PRREPE,19.41233,-34.31267,37,472,27.3,16.6,152,6.5,31
PRREPE,19.40667,-34.31317,37,466,26.9,16.5,213,7,31
PRREPE,19.40067,-34.31167,37,466,26.9,16.5,213,7,31
PRREPE,19.39217,-34.31267,37,466,26.9,16.5,213,7,31
PRREPE,19.3865,-34.31483,37,467,26.8,16.5,192,7.2,32
PRREPE,19.38067,-34.31583,37,467,26.8,16.5,192,7.2,32
PRREPE,19.38067,-34.31583,37,467,26.8,16.5,192,7.2,32
PRREPE,19.37467,-34.31317,38,475,26.5,16.5,192,7.5,33
PRREPE,19.3695,-34.31083,38,475,26.5,16.5,192,7.5,33
PRREPE,19.3625,-34.31033,38,475,26.5,16.5,192,7.5,33
PRREPE,19.372,-34.30733,38,479,26.8,16.2,442,6.6,32
PRREPE,19.37367,-34.305,38,479,26.8,16.2,442,6.6,32
PRREPE,19.37583,-34.30133,38,468,26.9,16.2,442,6.6,31
PRREPE,19.3765,-34.29867,38,468,26.9,16.2,442,6.6,31
PRREPE,19.39333,-34.30267,38,461,27,16.3,427,6.6,31
PRREPE,19.39683,-34.3055,38,461,27,16.3,427,6.6,31
PRREPE,19.40067,-34.30733,38,461,27,16.3,427,6.6,31
PRREPE,19.40483,-34.3055,38,461,27,16.3,427,6.6,31
PRREPE,19.41167,-34.30733,37,465,27.2,16.5,320,6.7,30
PRREPE,19.415,-34.309,37,472,27.3,16.6,152,6.5,31
PRREPE,19.14367,-34.3,35,543,23.5,15.9,15,8.1,42
PRREPE,19.14683,-34.30083,35,543,23.5,15.9,15,8.1,42
PRREPE,19.14783,-34.30767,35,543,23.5,15.9,15,8.1,42
PRREPE,19.98333,-34.75133,28,453,25.1,17,27,8.7,44
PRREPE,19.978,-34.74867,28,453,25.1,17,27,8.7,44
PRREPE,19.96133,-34.74733,28,459,25.1,17,27,8.8,44
PRREPE,19.99133,-34.75367,28,453,25.1,17,27,8.7,44
PRREPE,18.8555,-33.82717,47,588,28.4,16.8,268,7,31
PRREPE,18.89967,-33.81267,47,732,28.6,17,274,7,39
PRREPE,18.33183,-34.14567,,924,24.4,16.4,190,9,65
PRREPE,19.09467,-33.922,51,1042,28.4,16.7,411,6.1,53
PRREPE,19.058,-33.41583,44,329,27.8,16.7,26,6.4,20
PRREPE,19.06183,-33.41733,43,493,28.3,15.7,768,4.9,31
PRREPE,19.06667,-33.41733,43,493,28.3,15.7,768,4.9,31
PRREPE,19.06667,-33.42033,43,493,28.3,15.7,768,4.9,31
PRREPE,19.06667,-33.42967,41,396,28.5,15.8,768,4.9,26
PRREPE,19.06767,-33.43383,41,396,28.5,15.8,768,4.9,26
PRREPE,19.071,-33.44867,38,342,29.1,16.4,570,5.3,27
PRREPE,19.078,-33.4495,38,575,29.1,16.3,570,5.1,43
PRREPE,19.08233,-33.45033,38,575,29.1,16.3,570,5.1,43
PRREPE,19.085,-33.45033,38,575,29.1,16.3,570,5.1,43
PRREPE,19.08867,-33.45067,38,575,29.1,16.3,570,5.1,43
PRREPE,19.092,-33.45133,38,512,28.5,15.3,914,4.2,34
PRREPE,19.09567,-33.46217,35,381,28.3,15.1,1088,4,30
PRREPE,19.099,-33.46667,35,381,28.3,15.1,1088,4,30
PRREPE,19.099,-33.47067,35,381,28.3,15.1,1088,4,30
PRREPE,19.092,-33.46433,35,381,28.3,15.1,1088,4,30
PRREPE,19.092,-33.46133,35,381,28.3,15.1,1088,4,30
PRREPE,19.09117,-33.45783,38,575,29.1,16.3,570,5.1,43
PRREPE,19.08867,-33.4545,38,575,29.1,16.3,570,5.1,43
PRREPE,19.08717,-33.45583,38,575,29.1,16.3,570,5.1,43
PRREPE,19.085,-33.45417,38,575,29.1,16.3,570,5.1,43
PRREPE,19.08333,-33.45233,38,575,29.1,16.3,570,5.1,43
PRREPE,19.079,-33.45267,38,575,29.1,16.3,570,5.1,43
PRREPE,18.449,-34.087,46,1077,23.8,15.8,21,7.7,75
PRREPE,19.142,-34.29767,35,543,23.5,15.9,15,8.1,42
PRREPE,19.20617,-34.30767,36,579,25,15.5,357,6.7,46
PRREPE,19.20283,-34.30367,36,579,25,15.5,357,6.7,46
PRREPE,19.19783,-34.3,36,579,25,15.5,357,6.7,46
